JUN	10	2013	07	08	13	19	22	23	FALSE	69788	49
JUN	08	2013	01	04	06	33	46	48	FALSE	87250	49
JUN	05	2013	04	11	25	31	33	37	FALSE	63762	49
JUN	03	2013	03	18	23	34	40	48	FALSE	55523	49
JUN	01	2013	13	16	22	25	44	47	FALSE	81136	49
MAY	29	2013	05	16	22	26	32	34	FALSE	66846	49
MAY	27	2013	06	09	15	35	39	48	FALSE	49095	49
MAY	25	2013	09	10	30	31	36	41	FALSE	75071	49
MAY	22	2013	03	25	27	32	34	40	FALSE	56896	49
MAY	20	2013	02	06	12	16	17	23	FALSE	66214	49
MAY	18	2013	07	10	23	36	40	44	FALSE	108515	49
MAY	15	2013	16	26	33	36	40	48	FALSE	67342	49
MAY	13	2013	04	08	32	36	41	48	FALSE	47145	49
MAY	11	2013	02	03	11	17	27	37	FALSE	103191	49
MAY	08	2013	08	13	20	24	28	48	FALSE	68403	49
MAY	06	2013	10	12	25	29	31	32	FALSE	49060	49
MAY	04	2013	04	11	14	17	33	44	FALSE	86520	49
MAY	01	2013	17	22	25	30	32	34	FALSE	51095	49
APR	29	2013	07	08	10	27	39	46	FALSE	45626	49
APR	27	2013	13	26	28	33	36	43	FALSE	75297	49
APR	24	2013	07	12	16	30	32	41	FALSE	47728	49
APR	22	2013	05	24	29	38	41	44	FALSE	41658	49
APR	20	2013	01	02	10	16	35	44	FALSE	69205	49
APR	17	2013	07	16	29	32	34	35	FALSE	41554	49
APR	15	2013	12	13	18	33	42	47	FALSE	42541	49
APR	13	2013	09	15	16	36	37	49	FALSE	64901	49
APR	10	2013	03	09	40	41	42	43	FALSE	40121	49
APR	08	2013	05	10	19	35	42	46	FALSE	35467	49
APR	06	2013	11	14	15	16	28	45	FALSE	61355	49
APR	03	2013	07	19	23	35	42	45	FALSE	38236	49
APR	01	2013	08	16	23	31	42	47	FALSE	34662	49
MAR	30	2013	04	31	34	39	45	46	FALSE	49743	49
MAR	27	2013	22	23	24	29	32	33	FALSE	38329	49
MAR	25	2013	03	08	12	17	25	30	TRUE	3360054	49
MAR	23	2013	02	04	07	26	28	31	FALSE	90394	49
MAR	20	2013	04	06	08	19	38	46	FALSE	61898	49
MAR	18	2013	08	13	24	39	41	43	FALSE	44817	49
MAR	16	2013	02	14	23	30	33	47	FALSE	63493	49
MAR	13	2013	03	11	12	27	37	46	FALSE	52943	49
MAR	11	2013	02	15	25	28	33	47	FALSE	40173	49
MAR	09	2013	05	14	16	21	28	42	FALSE	80111	49
MAR	06	2013	18	25	32	38	40	41	FALSE	43028	49
MAR	04	2013	14	16	24	32	48	49	FALSE	35562	49
MAR	02	2013	02	12	29	31	40	42	FALSE	64346	49
FEB	27	2013	05	26	28	30	42	45	FALSE	36048	49
FEB	25	2013	16	23	24	38	42	48	FALSE	34957	49
FEB	23	2013	25	28	33	34	46	47	FALSE	52558	49
FEB	20	2013	03	13	17	24	37	46	FALSE	45781	49
FEB	18	2013	09	33	35	39	40	45	FALSE	28234	49
FEB	16	2013	03	07	33	37	40	44	FALSE	54371	49
FEB	13	2013	18	25	29	31	34	48	TRUE	1438488	49
FEB	11	2013	05	09	17	22	37	38	FALSE	42080	49
FEB	09	2013	11	16	23	31	32	35	FALSE	58338	49
FEB	06	2013	19	32	33	42	44	46	FALSE	31623	49
FEB	04	2013	02	12	15	34	38	49	TRUE	1432529	49
FEB	02	2013	28	29	32	35	36	41	FALSE	49072	49
JAN	30	2013	01	10	13	39	42	44	FALSE	36112	49
JAN	28	2013	02	11	19	30	34	39	FALSE	33082	49
JAN	26	2013	04	20	21	36	38	42	TRUE	5276643	49
JAN	23	2013	11	26	27	32	45	47	FALSE	55643	49
JAN	21	2013	06	17	18	34	40	47	FALSE	50112	49
JAN	19	2013	11	13	17	25	26	43	FALSE	89199	49
JAN	16	2013	01	14	20	24	28	48	FALSE	58477	49
JAN	14	2013	13	16	17	23	34	36	FALSE	61898	49
JAN	12	2013	09	24	30	35	38	48	FALSE	72480	49
JAN	09	2013	07	14	16	22	25	48	FALSE	60588	49
JAN	07	2013	15	16	19	26	28	41	FALSE	48305	49
JAN	05	2013	08	22	24	31	36	40	FALSE	80715	49
JAN	02	2013	15	25	30	33	39	42	FALSE	51184	49
DEC	31	2012	13	19	21	27	29	43	FALSE	72004	49
DEC	29	2012	03	08	14	21	22	42	FALSE	81234	49
DEC	26	2012	05	10	16	27	39	44	FALSE	60681	49
DEC	24	2012	10	14	16	37	40	49	FALSE	65646	49
DEC	22	2012	01	13	23	24	25	27	FALSE	91002	49
DEC	19	2012	08	10	20	26	28	37	FALSE	55045	49
DEC	17	2012	05	31	32	37	40	48	FALSE	42383	49
DEC	15	2012	10	32	35	42	44	48	FALSE	75470	49
DEC	12	2012	07	22	35	37	40	49	FALSE	54158	49
DEC	10	2012	11	17	20	21	38	42	FALSE	49424	49
DEC	08	2012	05	08	10	19	33	47	FALSE	75896	49
DEC	05	2012	08	14	21	25	31	36	FALSE	50769	49
DEC	03	2012	08	10	14	19	40	46	FALSE	41478	49
DEC	01	2012	02	03	13	33	40	48	FALSE	67699	49
NOV	28	2012	07	16	19	42	48	49	FALSE	64939	49
NOV	26	2012	02	08	09	28	39	47	FALSE	46661	49
NOV	24	2012	10	11	14	25	26	33	FALSE	71392	49
NOV	21	2012	03	10	16	32	35	37	FALSE	44562	49
NOV	19	2012	04	17	25	29	37	48	FALSE	36340	49
NOV	17	2012	04	09	16	17	18	32	FALSE	57125	49
NOV	14	2012	09	19	32	45	47	48	FALSE	33047	49
